data;P Foz Rio Urubu;P Rio Urubu Fazenda Fortaleza;H Foz Rio Urubu;H Rio Urubu Fazenda Fortaleza;Q Foz Rio Urubu;Q Rio Urubu Fazenda Fortaleza
20/MARCH/2021;0;0;419.11456;None;33.802086;None
21/MARCH/2021;6.999999;9.2;418.92706;None;33.79271;None
22/MARCH/2021;5.5999994;1;419.47916;None;33.834373;None
23/MARCH/2021;0;1.8;419.5;521.13336;33.828407;None
24/MARCH/2021;0;0.2;419.6979;515.61456;33.84479;None
25/MARCH/2021;1.8;2;419.23956;508.875;33.82083;None
26/MARCH/2021;0.2;0;419.6458;502.90628;33.841667;None
27/MARCH/2021;0;0;419.7083;494.86313;33.845833;None
28/MARCH/2021;0;0;419.2708;488.125;33.825;None
29/MARCH/2021;0.2;0;419.68182;483.53262;33.845455;None
30/MARCH/2021;0;0;419.7708;480.0417;33.848957;None
31/MARCH/2021;0;0;419.5;476.44794;33.83125;None
1/APRIL/2021;18.6;7.5;419.46875;473.10416;33.834373;None
2/APRIL/2021;6.2;31.400003;419.10416;471.6989;33.810417;None
3/APRIL/2021;0.2;0.2;419.72916;472.79166;33.848957;None
4/APRIL/2021;0;0;419.85416;471.19562;33.854168;None
5/APRIL/2021;17.400002;15.599998;419.66666;471.93747;33.84271;None
6/APRIL/2021;0;0;419.5729;474.18747;33.840626;None
7/APRIL/2021;0.2;0;419.5625;474.40622;33.84271;None
8/APRIL/2021;25.2;29.800003;419.29166;477.78125;33.825;None
9/APRIL/2021;3.6;4;419.65625;480.11462;33.845833;None
10/APRIL/2021;0;0;419.65625;479.08334;33.84375;None
11/APRIL/2021;0;0;419.71875;476;33.847916;None
12/APRIL/2021;5.3999996;1.6000001;419.53125;473.73956;33.835415;None
13/APRIL/2021;7;6.6;419.66666;474.31247;33.84479;None
14/APRIL/2021;6.3999987;7.799999;419.3854;472.36456;33.828125;None
15/APRIL/2021;0.6;4.6;425.43747;469.61456;37.14479;None
16/APRIL/2021;0;0;444.46875;466.54166;48.273956;None
17/APRIL/2021;68;11.799999;448.53125;464.54166;52.154167;None
18/APRIL/2021;0.2;0;448.65625;463.6875;52.273956;None
19/APRIL/2021;3.8000002;10.2;448.3854;463.73685;51.997917;None
20/APRIL/2021;3.1999998;0.8;448.78125;464.2396;52.41458;None
21/APRIL/2021;0.2;0.2;460.52084;466.0842;66.27292;None
22/APRIL/2021;0;1.2;459.82294;468.8842;64.83854;None
23/APRIL/2021;15.4;0.2;444.55206;472.63043;48.214584;None
24/APRIL/2021;0.2;0;431.9375;477.39584;36.091667;None
25/APRIL/2021;6.9999995;3.2000003;424.0729;482.22473;34.140625;None
26/APRIL/2021;0;0;424.55206;485.2396;34.166664;None
27/APRIL/2021;8;15.2;421.29166;487.6875;33.958332;None
28/APRIL/2021;2.4;1.2;421.0104;492.7708;33.93854;None
29/APRIL/2021;0.8;11.199999;421.90622;496.59372;33.99375;None
30/APRIL/2021;6.2;1;423.6979;501.25;34.103123;None
31/APRIL/2021;None;None;None;None;None;None
1/MAY/2021;0.2;0.2;426.25;505.97827;34.30104;None
2/MAY/2021;0;0;428.6667;506.6771;34.45;None
3/MAY/2021;0;0;423.90625;502.78262;34.13125;None
4/MAY/2021;0;0;414.5;495.7083;33.502083;None
5/MAY/2021;0;0;400.08334;488.26086;32.50625;None
6/MAY/2021;0;0;383.34375;481.6771;31.342709;None
7/MAY/2021;0.2;0;367.0729;475.6667;30.163542;None
8/MAY/2021;0;0;348.71875;470.04208;28.788542;None
9/MAY/2021;0;0;337;465.375;27.868572;None
10/MAY/2021;0;0;None;460.8854;None;None
11/MAY/2021;0;0;429.6316;456.83698;34.510525;None
12/MAY/2021;0;0;424.53125;453.89612;34.169792;None
13/MAY/2021;0;0;414.21875;444.67368;33.48125;None
14/MAY/2021;0;0;401.90625;438.28125;32.633335;None
15/MAY/2021;0;0.2;390.16666;433.625;31.83125;None
16/MAY/2021;0;0;379.5625;428.3646;31.069792;None
17/MAY/2021;0;0;368.5521;423.54166;30.267708;None
18/MAY/2021;0;0;357.71875;422.29166;29.464584;None
19/MAY/2021;0;0;343.91666;426.33334;28.421875;None
20/MAY/2021;0;0;314.47916;429.4896;26.026041;None
21/MAY/2021;0;0;294.83334;433.3646;24.339582;None
22/MAY/2021;0;0;288.9896;436.28125;23.798958;None
23/MAY/2021;0;0;290.75;436.04166;23.98125;None
24/MAY/2021;0;0;303.52084;437.10416;25.041666;None
25/MAY/2021;0;0;390.625;441.7083;31.828125;None
26/MAY/2021;0;0;446.66782;443.9479;52.009377;None
27/MAY/2021;0;0;565.55145;442.9479;281.10315;None
28/MAY/2021;0;0;611.6667;442.0625;397.15237;None
29/MAY/2021;0;0;620.6458;442.9479;None;None
30/MAY/2021;0;0;622.01044;442.15625;None;None
31/MAY/2021;0;0.2;618.98956;442.86456;None;None
1/JUNE/2021;0.2;0;626.6875;443.07288;None;None
2/JUNE/2021;0;0;634.7083;439.0104;None;None
3/JUNE/2021;0;0;626.2917;432.2396;None;None
4/JUNE/2021;0;0;631.1875;424.17706;None;None
5/JUNE/2021;0;0;648.59375;418.1979;None;None
6/JUNE/2021;0;0;644.15625;409.8021;None;None
7/JUNE/2021;0;0;639.09375;403.88544;None;None
8/JUNE/2021;0;0;640.21875;404.03125;None;None
9/JUNE/2021;0;0;647.36456;405.57294;None;None
10/JUNE/2021;0;0;650.53125;406.2917;None;None
11/JUNE/2021;0;0;651.05206;406.53128;None;None
12/JUNE/2021;0;0;648.17706;402.95834;None;None
13/JUNE/2021;0;0;638.05206;397.20834;None;None
14/JUNE/2021;0;0;627.7292;394.4896;None;None
15/JUNE/2021;0;0;623.26044;397.1875;None;None
16/JUNE/2021;0;0;622.4375;398.41666;None;None
17/JUNE/2021;0;0;621.32294;399.28125;None;None
18/JUNE/2021;0;0;634.5625;400.1771;None;None
19/JUNE/2021;0;0;647.8333;392.77084;None;None
20/JUNE/2021;0;0;650.71875;375.7604;None;None
21/JUNE/2021;0;0;641.5208;365.9375;None;None
22/JUNE/2021;0;0;609.2292;368.25;None;None
23/JUNE/2021;0;0;609.19794;367.83334;None;None
24/JUNE/2021;0;0;609.1667;368.4479;None;None
25/JUNE/2021;0;0;609.2083;368.97916;None;None
26/JUNE/2021;0;0;630.34375;359.4896;None;None
27/JUNE/2021;0;0;636.34375;341.89584;None;None
28/JUNE/2021;0;0;624.8958;331.0104;None;None
29/JUNE/2021;0;0;616.5;333.09375;None;None
30/JUNE/2021;0;0;605.7708;335.0625;None;None
31/JUNE/2021;None;None;None;None;None;None
1/JULY/2021;0;0;596.5529;333.6771;None;None
2/JULY/2021;0;0;605.4471;331.16666;None;None
3/JULY/2021;0;0;644.92706;329.6979;None;None
4/JULY/2021;0;0;633.28125;321.3229;None;None
5/JULY/2021;0;0;621.78125;309.8125;None;None
6/JULY/2021;0;0;615.69794;298.8854;None;None
7/JULY/2021;0;0;609.82294;303.3021;None;None
8/JULY/2021;0;0;608.30206;316.8229;None;None
9/JULY/2021;0;0;606.2708;317.78262;None;None
10/JULY/2021;0;0;599.01044;310.9479;None;None
11/JULY/2021;0;0;584.2917;294.0729;None;None
12/JULY/2021;0;0;576.4792;270.22916;None;None
13/JULY/2021;0;0;573.03125;272.95834;None;None
14/JULY/2021;0;0;566.8958;288.8646;None;None
15/JULY/2021;0;0;557.92706;303.8125;None;None
16/JULY/2021;0;0;546.7761;304.9896;None;None
17/JULY/2021;0;0;530;295.95834;None;None
18/JULY/2021;0;0;None;273.20834;None;None
19/JULY/2021;0;0;None;242.45833;None;None
20/JULY/2021;0;0.2;628.44684;236.52083;None;None
21/JULY/2021;0;0;623.23956;248.21875;None;None
22/JULY/2021;0;0;616.80206;260.8021;None;None
23/JULY/2021;0;0;610.5;256.85416;None;None
24/JULY/2021;0;0;606.375;237.78125;None;None
25/JULY/2021;0;0;598.9792;191.53125;None;None
26/JULY/2021;0;0;593.4375;146.85417;None;None
27/JULY/2021;0;0;589.6458;155.96875;None;None
28/JULY/2021;0;0;584.875;173.23958;None;None
29/JULY/2021;0;0;578.98956;183.59375;None;None
30/JULY/2021;0;0;577.4375;191;None;None
31/JULY/2021;0;0;572.71875;159.71875;None;None
1/AUGUST/2021;0.2;0;538.0028;151.65625;None;None
2/AUGUST/2021;0;0;534.25073;163.01042;None;None
3/AUGUST/2021;0;0;544.1775;171.36458;None;None
4/AUGUST/2021;0;0;543.7292;158.90625;None;None
5/AUGUST/2021;0;0;535.28125;157.78125;None;None
6/AUGUST/2021;0;0;527.76044;166.21875;None;None
7/AUGUST/2021;0;0;522.3958;173.13542;None;None
8/AUGUST/2021;0;0;518.98956;150.13542;None;None
9/AUGUST/2021;0;0;514.6042;147.32292;None;None
10/AUGUST/2021;0;0;509.1771;157.28125;None;None
11/AUGUST/2021;0;0;503.8718;150.88542;None;None
12/AUGUST/2021;0;0;496.9315;148.9375;None;None
13/AUGUST/2021;0;0;492.6354;155.875;None;None
14/AUGUST/2021;0;0;486.4375;154.11458;None;None
15/AUGUST/2021;0;0;485.15625;155.33333;None;None
16/AUGUST/2021;0;0;477.33334;161.5;None;None
17/AUGUST/2021;0;0;477.26044;165.97917;None;None
18/AUGUST/2021;0;0;480.40625;154.57292;None;None
19/AUGUST/2021;0;0;470.22916;153.11458;None;None
20/AUGUST/2021;0;0;458.46875;158.52083;None;None
21/AUGUST/2021;0;0;445.0104;146.58333;None;None
22/AUGUST/2021;0;0;444.21875;148.38542;None;None
23/AUGUST/2021;0;0;445.3958;153.0625;None;None
24/AUGUST/2021;0;0;449.90527;154.375;None;None
25/AUGUST/2021;0;0;453.3021;157.41667;None;None
26/AUGUST/2021;0;0;454.90628;160.125;None;None
27/AUGUST/2021;0;0;458.9271;160.58333;None;None
28/AUGUST/2021;0;0;460.94794;160.80208;None;None
29/AUGUST/2021;0;0;461.75;158.1875;None;None
30/AUGUST/2021;0;0;461.69565;156.32954;None;None
31/AUGUST/2021;0;0;462.33334;158.34375;None;None
1/SEPTEMBER/2021;0;0;None;160.10417;None;None
2/SEPTEMBER/2021;0;0;None;161.67708;None;None
3/SEPTEMBER/2021;0;0;464.4634;162.78125;None;None
4/SEPTEMBER/2021;0;0;463.39584;163.0625;None;None
5/SEPTEMBER/2021;0;0;461.8021;159.59782;None;None
6/SEPTEMBER/2021;0;0;462.41666;158.42708;None;None
7/SEPTEMBER/2021;0;0;459.95834;161.19792;None;None
8/SEPTEMBER/2021;0;0;458.7917;164.25;None;None
9/SEPTEMBER/2021;0;0;460.04166;166.22917;None;None
10/SEPTEMBER/2021;0;0;459.96875;168.02083;None;None
11/SEPTEMBER/2021;0;0;459.8646;169.67708;None;None
12/SEPTEMBER/2021;0;0;458.65625;170.92708;None;None
13/SEPTEMBER/2021;0;0;460.33334;172.22917;None;None
14/SEPTEMBER/2021;0.2;0;460.8049;170.77528;None;None
15/SEPTEMBER/2021;0;0;197.93846;170.0625;None;None
16/SEPTEMBER/2021;0;0;195.5;170.73958;None;None
17/SEPTEMBER/2021;0;0;193.23958;171.36458;None;None
18/SEPTEMBER/2021;0;0;190.94792;171.90625;None;None
19/SEPTEMBER/2021;0;0;188.94792;172.36458;None;None
20/SEPTEMBER/2021;0;0;187.07292;172.46875;None;None
21/SEPTEMBER/2021;0;0;187.0625;172.63542;None;None
22/SEPTEMBER/2021;1.6;0.2;187.70833;173.10417;None;None
23/SEPTEMBER/2021;0.2;0;187.32292;173.23958;None;None
24/SEPTEMBER/2021;0;1.8;184.98958;173.26042;None;None
25/SEPTEMBER/2021;7.799999;1.4000001;185.48958;172.39583;None;None
26/SEPTEMBER/2021;0.2;4;185.41667;172.98958;None;None
27/SEPTEMBER/2021;0;0.8;186.19792;174.32292;None;None
28/SEPTEMBER/2021;0;0;187.33333;174.73958;None;None
29/SEPTEMBER/2021;2.8000002;0;188.3125;175.16667;None;None
30/SEPTEMBER/2021;1.4000001;19.6;191.41667;176.13542;None;None
31/SEPTEMBER/2021;None;None;None;None;None;None
1/OCTOBER/2021;0;0;193.28125;176.75;None;None
2/OCTOBER/2021;0;0.2;195.98958;176.75;None;None
3/OCTOBER/2021;0;0;198.8125;176.46875;None;None
4/OCTOBER/2021;0;0;200.14583;176.34375;None;None
5/OCTOBER/2021;0;0;202.58333;176.46875;None;None
6/OCTOBER/2021;0;0;205.0625;176.14583;None;None
7/OCTOBER/2021;0;0;205.5;175.78125;None;None
8/OCTOBER/2021;0;2.8;204.91667;175.70833;None;None
9/OCTOBER/2021;0;0.2;204.80208;175.39583;None;None
10/OCTOBER/2021;0.2;32.8;204.69792;175.97917;None;None
11/OCTOBER/2021;0.6;0;204.28125;177.4375;None;None
12/OCTOBER/2021;0;1.2;204.38542;177.41667;None;None
13/OCTOBER/2021;28.200003;20.6;204.92708;178.01042;None;None
14/OCTOBER/2021;0.4;0.4;208.05208;180.22826;None;None
15/OCTOBER/2021;67.799995;20.999998;209.9479;180.6875;None;None
16/OCTOBER/2021;2.4;0.2;213.02084;183.20653;None;None
17/OCTOBER/2021;0.2;0;212.6875;183.35417;None;None
18/OCTOBER/2021;27.000004;26.400003;212.59375;184.27083;None;None
19/OCTOBER/2021;0;0;215.47917;186.29167;None;None
20/OCTOBER/2021;0;0;215.22917;186.39583;None;None
21/OCTOBER/2021;0;0;214.39584;186.38043;None;None
22/OCTOBER/2021;56.000004;13.400001;214.4896;187.20833;None;None
23/OCTOBER/2021;0;0.2;217.55208;190.01042;None;None
24/OCTOBER/2021;0;0;219.16667;190.78125;None;None
25/OCTOBER/2021;1.6;0.6;225.54167;191.26042;None;None
26/OCTOBER/2021;0;0;226.09375;191.67708;None;None
27/OCTOBER/2021;2;0.6;223.35417;192.42708;None;None
28/OCTOBER/2021;0;0;220.0625;192.46875;None;None
29/OCTOBER/2021;0;0;222.11458;192.51042;None;None
30/OCTOBER/2021;0;0;225.80208;192.67392;None;None
31/OCTOBER/2021;0;4.6;230.52083;193.33333;None;None
1/NOVEMBER/2021;0;0;231.29167;194.23596;None;None
2/NOVEMBER/2021;11.8;15.4;230.10416;194.70526;None;None
3/NOVEMBER/2021;0.4;0;229.8854;195.6875;None;None
4/NOVEMBER/2021;8;3.2;227.75;196.13542;None;None
5/NOVEMBER/2021;1;0.2;225.09782;196.45833;None;None
6/NOVEMBER/2021;3.8000002;7;217.375;196.42392;None;None
7/NOVEMBER/2021;5;29.199999;214.59784;198.55682;None;None
8/NOVEMBER/2021;5.6;5.8;212.38043;201.85228;None;None
9/NOVEMBER/2021;24.800005;25.6;209.92708;205.32292;None;None
10/NOVEMBER/2021;12.199997;23.800001;207.27083;208.44565;None;None
11/NOVEMBER/2021;0;0.4;208.7604;213.0625;None;None
12/NOVEMBER/2021;3.2000003;20.000002;206.42708;216.27084;None;None
13/NOVEMBER/2021;0;0;205.08333;219.39131;None;None
14/NOVEMBER/2021;4.2000003;74.09998;203.85417;225.3125;None;None
15/NOVEMBER/2021;10.000001;39.4;206.3229;232.6875;None;None
16/NOVEMBER/2021;1;3;209.49998;242.32292;None;None
17/NOVEMBER/2021;0;0.8;212.40625;249.26086;None;None
18/NOVEMBER/2021;6.6000004;10.999999;215.1146;257.16666;None;None
19/NOVEMBER/2021;0;19.8;221.375;265.6087;None;None
20/NOVEMBER/2021;10;1.8000001;229.41667;274.5;None;None
21/NOVEMBER/2021;0.8;0.2;235.98958;282.0521;None;None
22/NOVEMBER/2021;1.4000001;7.5999994;237.46875;290.65625;None;None
23/NOVEMBER/2021;0;0.4;240.78127;303.02084;None;None
24/NOVEMBER/2021;0;0.2;244.08333;322.84375;None;None
25/NOVEMBER/2021;0.4;0.2;245.57292;344.1146;None;None
26/NOVEMBER/2021;0;0;247.04167;357.3021;None;None
27/NOVEMBER/2021;0;2.6000001;248.58333;370.6875;None;None
28/NOVEMBER/2021;0;1.2;250.38542;385.83694;None;None
29/NOVEMBER/2021;84.6;50;255.45833;404.09375;None;None
30/NOVEMBER/2021;0.4;0.2;263.64584;419.53125;None;None
31/NOVEMBER/2021;None;None;None;None;None;None
1/DECEMBER/2021;0.6;8.200001;269.39584;428.6146;None;None
2/DECEMBER/2021;3.6000004;20.000002;271.95834;435.66666;None;None
3/DECEMBER/2021;0;0;278.0521;444.53122;None;None
4/DECEMBER/2021;7;1.8000001;284.7604;448.17706;None;None
5/DECEMBER/2021;10.4;2.2;290.3854;449.43747;None;None
6/DECEMBER/2021;0.2;1.6000001;294.375;449.01038;None;None
7/DECEMBER/2021;0;2.2;294.71875;448;None;None
8/DECEMBER/2021;11;4.9999995;295.65625;447.8333;None;None
9/DECEMBER/2021;6.8;3.2000003;296.02084;447.80206;None;None
10/DECEMBER/2021;0;0.4;297.83334;448;None;None
11/DECEMBER/2021;6.6000004;20.000002;301.2604;453.0625;None;None
12/DECEMBER/2021;19.200003;3.8000004;309.21875;458.78125;None;None
13/DECEMBER/2021;1.2;8.599999;315.3021;459.3854;None;None
14/DECEMBER/2021;0;0;321.58334;459.4479;None;None
15/DECEMBER/2021;0;4.2;324.14584;457.7917;None;None
16/DECEMBER/2021;9.200001;14.199998;326.52084;456.95837;None;None
17/DECEMBER/2021;0.4;0.6;332.01315;456.52942;None;None
18/DECEMBER/2021;1.4;10;333.5104;455.4896;None;None
19/DECEMBER/2021;56.199993;23.200003;344.02084;458.71875;None;None
20/DECEMBER/2021;23.400002;0.4;352.27173;459;None;None
21/DECEMBER/2021;0.2;0;358.96875;459.68478;None;None
22/DECEMBER/2021;5.2;2;361.5;460.8854;None;None
23/DECEMBER/2021;16.8;7.7999997;367;463.54166;None;None
24/DECEMBER/2021;32.800003;51.600002;374.6771;468.09375;None;None
25/DECEMBER/2021;33.2;27.600018;389.71112;478.5625;None;None
26/DECEMBER/2021;6.7999997;8.899999;309.70175;487.0521;None;None
27/DECEMBER/2021;13.599998;5.5999994;337.14584;496.29166;None;None
28/DECEMBER/2021;8.8;4.5999994;368.6354;509.78125;None;None
29/DECEMBER/2021;14.400001;3.2000003;377.6087;533.25;None;None
30/DECEMBER/2021;8.8;5.8;384.40625;566.71875;None;None
31/DECEMBER/2021;20.2;19.399998;397.02084;594.84375;None;None
1/JANUARY/2022;22.400002;4;397.35416;607.04346;None;None
2/JANUARY/2022;68.59999;25.6;397.0909;609.1429;None;None
3/JANUARY/2022;0.4;0.2;397.65625;605.5208;None;None
4/JANUARY/2022;0;0;397.4479;602.11456;None;None
5/JANUARY/2022;3.8000002;0;397.21875;605.71875;None;None
6/JANUARY/2022;1.6000001;15.4;397.04166;612.11957;None;None
7/JANUARY/2022;11.599999;18.800001;397.29166;612.1667;None;None
8/JANUARY/2022;34.40001;24.000008;397;605.4792;None;None
9/JANUARY/2022;9.399999;8.599999;397.3125;594.8333;None;None
10/JANUARY/2022;2.2;0.4;397.1875;583.1458;None;None
11/JANUARY/2022;0.6;6.1999993;397.6979;574.44794;None;None
12/JANUARY/2022;19.200006;11.599998;397.27084;579.69073;None;None
13/JANUARY/2022;0;0.8;397.52084;596.72595;None;None
14/JANUARY/2022;0;9.2;397.6875;612.11456;None;None
15/JANUARY/2022;0.2;0.2;397.875;624.71875;None;None
16/JANUARY/2022;0;0;397.96875;633.3333;None;None
17/JANUARY/2022;17;4.0000005;397.3125;634.92706;32.332306;357.44604
18/JANUARY/2022;0;0.8;397.52084;625.2083;32.336456;325.29395
19/JANUARY/2022;0;3;397.7604;606.4792;32.35302;266.69937
20/JANUARY/2022;0.8;0.8;397.65625;584.3333;32.345936;208.56969
21/JANUARY/2022;0;0.2;398.09375;562.59375;32.375416;161.70938
22/JANUARY/2022;0;2.2;397.97916;542.96875;32.368435;127.09906
23/JANUARY/2022;0;0;397.90625;527.25;32.36271;103.817604
24/JANUARY/2022;2.2;0.2;397.6875;517.4167;32.348125;91.083855
25/JANUARY/2022;34.8;9.2;397.5521;511.46875;32.338646;84.03709
26/JANUARY/2022;0.4;19.600004;397.63635;508.22827;32.344543;80.392715
27/JANUARY/2022;2.8000004;14.199997;397.5521;507.8125;32.338646;79.93104
28/JANUARY/2022;24.2;5.399999;397.3854;508.1979;32.326977;80.35041
29/JANUARY/2022;0.2;13.8;397.60416;511.1771;32.34229;83.6976
30/JANUARY/2022;27.6;3.4;397.39584;513.09784;32.32771;85.90641
31/JANUARY/2022;0.6;1.4000001;397.65625;516.69794;32.345936;90.201355
1/FEBRUARY/2022;1.2;19.400002;397.84375;522.7312;32.35896;97.75344
2/FEBRUARY/2022;3;10.6;397.92044;526.8313;32.363636;103.15421
3/FEBRUARY/2022;0.4;14.6;397.4479;528.1458;32.331352;104.941666
4/FEBRUARY/2022;0.2;0;397.90625;524.0208;32.363018;99.43708
5/FEBRUARY/2022;0;0.2;397.4375;517.4762;32.330624;91.16107
6/FEBRUARY/2022;32.600002;4.8;397.53125;508.28125;32.337185;80.47
7/FEBRUARY/2022;0.2;0.2;397.85416;501.53262;32.35979;73.27065
8/FEBRUARY/2022;1.4;2;397.71277;496.82953;32.349785;68.57307
9/FEBRUARY/2022;0.2;39.400005;397.64774;492.625;32.34534;64.58125
10/FEBRUARY/2022;16.800001;7.9999995;397.66666;492.5729;32.345936;64.527084
11/FEBRUARY/2022;1.6000001;0.2;397.8229;492.99997;32.357395;64.92
12/FEBRUARY/2022;40.400005;57.00001;397.64584;496.23956;32.345207;68.00198
13/FEBRUARY/2022;1.8000001;23.1;397.8125;502.62503;32.356873;74.40135
14/FEBRUARY/2022;57;30.6;397.6875;512.53125;32.348125;85.36396
15/FEBRUARY/2022;29;4.6;397.9271;537.1875;32.363956;118.80135
16/FEBRUARY/2022;83.39997;32.600002;397.3854;575.8125;32.326977;189.49542
17/FEBRUARY/2022;0;0;398.09375;592.67706;32.375206;228.68782
18/FEBRUARY/2022;5.2;4.7999997;397.77084;595.69794;32.35396;236.48604
19/FEBRUARY/2022;52.000004;94.39996;397.125;601.0543;32.30875;251.0263
20/FEBRUARY/2022;1.2;0;397.83334;604.13544;32.35781;259.5146
21/FEBRUARY/2022;29.2;23.6;397.0729;607.0833;32.305103;268.03043
22/FEBRUARY/2022;3.8000002;5.199999;397.0104;615.125;32.300728;292.26178
23/FEBRUARY/2022;17.400002;2.0000002;397.64584;622.11456;32.345207;314.6729
24/FEBRUARY/2022;0;0;397.09375;625;32.30656;324.3
25/FEBRUARY/2022;0.4;4.6;397.5;622.59375;32.335;316.25146
26/FEBRUARY/2022;4;30.000002;397.06897;618.8542;32.30483;304.01437
27/FEBRUARY/2022;96;11.4;397.62338;613.5833;32.343636;287.46262
28/FEBRUARY/2022;48;21;397.9114;608.6818;32.363796;272.66238
29/FEBRUARY/2022;None;None;None;None;None;None
30/FEBRUARY/2022;None;None;None;None;None;None
31/FEBRUARY/2022;None;None;None;None;None;None
1/MARCH/2022;12.8;3.4;397.11765;604.8587;32.308235;261.57925
2/MARCH/2022;0;24;397;605.75;32.3;264.1802
3/MARCH/2022;0;1.6000001;397;612.3125;32.3;283.55814
4/MARCH/2022;9;0;398;616.7708;32.37;297.36896
5/MARCH/2022;0;48.2;398;620.30206;32.37;308.72583
6/MARCH/2022;72.6;42.000004;398;627.05206;32.37;331.40802
7/MARCH/2022;72.6;3.2;397.65216;632.7292;32.34565;351.38824
8/MARCH/2022;0;17.400003;397.49426;638.7283;32.3346;373.66098
9/MARCH/2022;None;2;None;642;None;386.18
10/MARCH/2022;None;0;None;642;None;386.18
11/MARCH/2022;None;0;None;642.2717;None;387.2425
12/MARCH/2022;None;0;None;639.8333;None;377.83188
13/MARCH/2022;None;0;None;633.2917;None;353.49042
14/MARCH/2022;None;0.4;None;622.73956;None;316.88458
15/MARCH/2022;None;3.0000002;None;609.9375;None;276.5347
16/MARCH/2022;None;6.7999997;None;598.6458;None;244.4574
17/MARCH/2022;None;4.3;None;591.86456;None;226.59511
18/MARCH/2022;None;3.6000001;None;586.69794;None;213.76875
19/MARCH/2022;None;0.6;None;581.8125;None;202.18979
20/MARCH/2022;None;3.0000002;None;577.9167;None;193.29854
21/MARCH/2022;None;0.2;None;574.1667;None;185.07646
22/MARCH/2022;None;0;None;568.7708;None;173.72458
23/MARCH/2022;None;28.600002;None;565.92706;None;167.9452
24/MARCH/2022;None;10;None;565.78314;None;167.66145
25/MARCH/2022;None;0.4;None;None;None;None
26/MARCH/2022;None;0;None;None;None;None
27/MARCH/2022;None;0.6;None;None;None;None
28/MARCH/2022;None;14;None;None;None;None
29/MARCH/2022;None;26.400005;None;None;None;None
30/MARCH/2022;None;0;None;None;None;None
31/MARCH/2022;None;21;None;None;None;None
1/APRIL/2022;None;0.2;None;None;None;None
2/APRIL/2022;None;1;None;None;None;None
3/APRIL/2022;None;0.2;None;None;None;None
4/APRIL/2022;None;2.2;None;None;None;None
5/APRIL/2022;None;0;None;None;None;None
6/APRIL/2022;None;0;None;563.1613;None;162.50484
7/APRIL/2022;0;0;399.13953;556.5417;32.44488;150.07458
8/APRIL/2022;4.8;0;398.4271;545.92706;32.39833;131.72166
9/APRIL/2022;0.2;0.2;398.89584;535.82294;32.429688;115.90177
10/APRIL/2022;0.2;0;398.90625;527.9792;32.430416;104.74854
11/APRIL/2022;0;0;398.96875;521.5625;32.43448;96.27635
12/APRIL/2022;0;3.4;398.8021;514.875;32.423122;88.039795
13/APRIL/2022;13.999999;24;398.54166;508.5;32.40625;80.685
14/APRIL/2022;4;23.000002;398.3021;None;32.39104;None
15/APRIL/2022;1.6;0.2;398.54166;None;32.406353;None
16/APRIL/2022;22.6;16.199999;398.8646;None;32.427605;None
17/APRIL/2022;0.4;6.3999996;398.625;None;32.41177;None
18/APRIL/2022;4.7999997;5.200001;398.3854;None;32.396458;None
19/APRIL/2022;16;18.6;398.2604;None;32.38823;None
20/APRIL/2022;16.599998;4.2;398.90625;None;32.43052;None
21/APRIL/2022;1;0;398.79166;None;32.422394;None
22/APRIL/2022;8.599999;3;398.5521;None;32.40677;None
23/APRIL/2022;0.2;0;398.8125;None;32.423958;None
24/APRIL/2022;0;1.4000001;398.58334;None;32.40927;None
25/APRIL/2022;0.2;0;399;None;32.43656;None
26/APRIL/2022;0;0.2;398.96875;None;32.43448;None
27/APRIL/2022;0;0;398.97916;None;32.435104;None
28/APRIL/2022;0;0;399;None;32.43646;None
29/APRIL/2022;0;0;399.02084;None;32.437813;None
30/APRIL/2022;0;0;399;None;32.43656;None
31/APRIL/2022;None;None;None;None;None;None
1/MAY/2022;0;0;399.04166;None;32.43948;None
2/MAY/2022;0;0;398.84784;None;32.426304;None
3/MAY/2022;0;0;399;None;32.43646;None
4/MAY/2022;0;0;399.1146;None;32.444374;None
5/MAY/2022;11;2.2;398.7604;None;32.420208;None
6/MAY/2022;2.8;11.200001;398.52084;None;32.40521;None
7/MAY/2022;0;4.6;398.8229;None;32.424896;None
8/MAY/2022;0.2;0.2;399.0521;None;32.44;None
9/MAY/2022;0;0;399.0104;None;32.43729;None
10/MAY/2022;0;0;398.95834;536.8302;32.43375;None
11/MAY/2022;0;0;398.96875;545.3125;32.434376;None
12/MAY/2022;0;0;398.97916;551.21875;32.435104;None
13/MAY/2022;0;0;398.75;550.17706;32.41948;None
14/MAY/2022;0;0;398.8021;546.42706;32.42302;None
15/MAY/2022;0;0;399.09375;541.23956;32.44323;None
16/MAY/2022;0;0;399.1263;537.73956;32.445263;None
17/MAY/2022;0;0;398.9271;534.0625;32.432083;None
18/MAY/2022;0;0;398.2396;532.78125;32.38677;None
19/MAY/2022;0;0;397.6771;530.7083;32.347187;None
20/MAY/2022;0;0;397.96875;528.5833;32.365936;None
21/MAY/2022;0;0;397.97916;524.32294;32.366146;None
22/MAY/2022;0;0;398.21875;520.40625;32.382915;None
23/MAY/2022;0;0;398.5;520.28125;32.402084;None
24/MAY/2022;0;0;398.91666;521.3958;32.430832;None
25/MAY/2022;0;0;398.6875;525.25;32.414894;None
